0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.16554397219421713,0.17756870206560116,0.1872287351121935,0.1966888862086802,0.2078488626584245,0.21270110783524476,0.2242653779060073,0.24020356151603295,0.27148755704835903,0.3135568402944475,0.36025944884679406,0.40515062481714637,0.45950351396771305,0.5029397837433822,0.5574912539375148,0.6127069676166812,0.6563701664445474,0.7102797687625162,0.7642351832771879,0.8079140854893585,0.8623664950265049,0.9061206695857251,0.9363293387081093,0.9160584024591341,0.8649103407883891,0.8095531323363452,0.7657197327752403,0.7121371202507749,0.6559368742154894,0.5997351650339091,0.5435334558523293,0.48733174667074985,0.4311300374891691,0.37493357045584563,0.32155206600152697,0.2776019854559597,0.2221415626185923,0.16593985343701245,0.10973814425543216,0.05353682253666703,0.0,0.00398949302545093,0.051882465548877654,0.09905961491922,0.14273404362838926,0.18022830017441072,0.212429453068951,0.23820834464284824,0.25197774555741637,0.24746485547639763,0.24400333402778962,0.23962296866086152,0.22776148046140277,0.20861768967775074,0.17510139745884779,0.15650907025937855,0.163460498856824,0.18168904329935787,0.2075510118052386,0.22525377526922474,0.22783866063066682,0.21706234611964614,0.2123863097125942,0.21237139794298576,0.21237109176607616,0.21131996861038038,0.19879716164097117,0.19655428247112416,0.1965808428887521,0.20327355474633713,0.2122606492861725,0.21237139794298576,0.21237139794298576,0.21237139794298576,0.21237139794298576,0.21259498276736677,0.22304251738978342,0.23820086791219186,0.25800063503006987,0.2591973609462337,0.24094646099027717,0.2111593841406889,0.18611899268341192,0.15902651857892858,0.15302617453409706,0.16505098213041824,0.17778697400036503,0.1916115937651779,0.196567062450411,0.20354899978331709,0.21227402094632009,0.2133857133718724,0.22594607011230083,0.23217048370408122,0.26047099987390165,0.2979678956441094,0.34175439020754617,0.3886532027105769,0.4379233482796603,0.4847562501381244,0.5346486243316635,0.5888971083157708,0.6324369629138995,0.6873878545006535,0.7433565474390731,0.78909136565006,0.8401941003489601,0.8955484683676169,0.9392764415106782,0.9812202471140559,0.9766457580592727,0.9269647141754915,0.8820895538580391,0.8299298676034383,0.7737371454470789,0.7175354362655,0.6613337270839201,0.6051320179023394,0.5489303087207591,0.49287109055583844,0.44590017859122755,0.3961174788021311,0.3399418338501823,0.283740124668602,0.22753841548702258,0.1713367063054423,0.11513499712386199,0.05954261653432047,0.040895819386142396,0.08470189482035506,0.13069010454371277,0.17038574957378438,0.2073218820396896,0.2359566758542475,0.25477771758221923,0.25980988247560877,0.25982167116223964,0.25718450565189066,0.24473815232419893,0.23371785891201924,0.20155781956297547,0.17860083532063165,0.17516904842780123,0.20165845804026494,0.2251160165082906,0.22818430275033252,0.2281897597987288,0.2281897597987288,0.2281897597987288,0.2281897597987288,0.22818965954611237,0.22767270893590164,0.21604597364550493,0.2123768998244504,0.21237218912579703,0.21385992178209579,0.226672262974553,0.22819379615988877,0.23174508857738463,0.24018790595723427,0.22877994641530375,0.22449338783569583,0.21417168109906237,0.2293727549231983,0.2525185313716589,0.26650068396246906,0.2640967236070866,0.24864896402956083,0.22130511168456168,0.1932039383161981,0.1653551385125671,0.1498466068773152,0.15998097180251003,0.16493033873892493,0.17191227607183146,0.18097614906110282,0.19244330609136817,0.19701304259655972,0.20867447323579702,0.21296216710854932,0.22620433065721723,0.24939270861346596,0.28330137128159505,0.32752649929451794,0.37402768463356306,0.4229355671139361,0.46654982417563406,0.5204387908203607,0.5708749610286388,0.6172609865681253,0.6732434052965388,0.7280721680264892,0.7715241259216099,0.8260313031035822,0.8820603464474699,0.9286471950895314,0.9750375914691753,1.0000000000000004,0.9815945782867583,0.9318985334330097,0.8757190548229263,0.8195173456413469,0.7633156364597675,0.7071139272781868,0.6509122533204996,0.5951513781142266,0.5502008647870524,0.49811576835363613,0.4419237432260297,0.3857220340444507,0.3295203248628691,0.2733186156812897,0.21711690649970938,0.1609152217039016,0.10523395320141793,0.07962529216586356,0.12178583498878837,0.16038904659847297,0.19774121185569227,0.23237207730115728,0.2483295239951846,0.25944275055873467,0.2597093863814317,0.25069264524828627,0.24935681994007552,0.253794462644207,0.22110002965029318,0.1865112147234269,0.16924997214639514,0.17923873570669535,0.2025472990650199,0.22557240207392137,0.22818526980096498,0.2281897597987288,0.2281897597987288,0.22797108711844283,0.21815540347634998,0.21239328000010804,0.21237139794298576,0.21237139794298576,0.21237139794298576,0.21237139794298576,0.21237139794298576,0.21256775335638523,0.22252054315670566,0.22814970469875195,0.22449283509154006,0.21283965520252446,0.21250724355420347,0.22184896558123945,0.24043671475652406,0.2574111845868172,0.257950041310651,0.23709745367817314,0.2107166869599295
